FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION,target
11-10-17,12-10-17,26.2,GOOD FOR YOU,LONDON NW4 2D,26.2,GBP,1,
11-10-17,12-10-17,1.7,TESCO STORE 2655,HENDON,1.7,GBP,1,
12-10-17,13-10-17,0.8,TESCO STORE 2131,BRENT CROSS,0.8,GBP,1,
16-10-17,17-10-17,93.87,BARTLETTS KEY SERVICES,LONDON,93.87,GBP,1,
18-10-17,19-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
18-10-17,19-10-17,6.99,BARTLETTS KEY SERVICES,LONDON,6.99,GBP,1,
21-10-17,23-10-17,46.93,FAIR PRICE FOODS,LONDON,46.93,GBP,1,
20-10-17,24-10-17,65.64,BARTLETTS KEY SERVICES,LONDON,65.64,GBP,1,
25-10-17,26-10-17,15.8,BARTLETTS KEY SERVICES,LONDON,15.8,GBP,1,
05-10-17,06-10-17,70,SPORTSDIRECT 163,8443325163,70,GBP,1,
05-10-17,06-10-17,9.5,TESCO STORES 2296,COLNEY HATCH,9.5,GBP,1,
08-10-17,09-10-17,10.55,"BOOTS,0798",BARNET,10.55,GBP,1,
08-10-17,09-10-17,5.99,NEW LOOK,BARNET,5.99,GBP,1,
08-10-17,09-10-17,123.95,897,897,123.95,GBP,1,
31-10-17,01-11-17,12.49,"BOOTS,0798",BARNET,12.49,GBP,1,
09-10-17,10-10-17,85.24,TESCO STORES 6440,LONDON EN8,85.24,GBP,1,
13-10-17,16-10-17,15.44,TESCO STORE 2296,COLNEY HATCH,15.44,GBP,1,
13-10-17,16-10-17,42.96,FINCHLEY EXPRESS,2084420205,42.96,GBP,1,
16-10-17,17-10-17,117.74,TESCO STORES 6440,LONDON EN8,117.74,GBP,1,
23-10-17,24-10-17,27.75,TESCO STORE 2296,COLNEY HATCH,27.75,GBP,1,
27-10-17,30-10-17,15.9,TESCO STORE 2296,COLNEY HATCH,15.9,GBP,1,
27-10-17,30-10-17,64.27,WWW.NISBETS.COM,0845 1110281,64.27,GBP,1,
30-10-17,31-10-17,112.52,TESCO STORES 6440,LONDON EN8,112.52,GBP,1,
02-11-17,03-11-17,27.3,TESCO STORE 2296,COLNEY HATCH,27.3,GBP,1,
04-10-17,05-10-17,381,HMCOURTS-SERVICE.G,845940111,381,GBP,1,
01-11-17,02-11-17,"4,983.00",HMCOURTS-SERVICE.G,8459400111,"4,983.00",GBP,1,
11-10-17,12-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
18-10-17,19-10-17,146.98,BARTLETTS KEY SERVICES,LONDON,146.98,GBP,1,
19-10-17,20-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
25-10-17,26-10-17,40,OYSTER AUTOTOPUP,0343 2221234,40,GBP,1,
27-10-17,30-10-17,61.35,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,61.35,GBP,1,
04-10-17,05-10-17,7,TESCO DELIVERY SAVER2,1707298000,7,GBP,1,
10-10-17,11-10-17,3.23,MIDDLESEX UNIVERSITY H,HENDON,3.23,GBP,1,
14-10-17,16-10-17,4.78,MCDONALDS,LONDON  SW1A,4.78,GBP,1,
15-10-17,16-10-17,6.09,STARBUCKS,LONDON,6.09,GBP,1,
15-10-17,16-10-17,6.43,WESTMINSTER ABBEY-CAT,LONDON SW1P,6.43,GBP,1,
16-10-17,17-10-17,5.65,WAITROSE 670,MILL HILL,5.65,GBP,1,
18-10-17,19-10-17,31.5,BLAKES DRY CLEANER LTD,LONDON N12,31.5,GBP,1,
24-10-17,25-10-17,4.15,DELI AT NUMBER 4,LONDON,4.15,GBP,1,
27-10-17,30-10-17,1.4,DELI AT NUMBER 4,LONDON,1.4,GBP,1,
31-10-17,01-11-17,6.86,BROTHER & SONS LIMITED,LONDON,6.86,GBP,1,
31-10-17,01-11-17,73.85,HALFORDS 0744,FRIERN BARNET,73.85,GBP,1,
03-10-17,04-10-17,300,WWW.LOCAL.GOV.UK,INTERNET,300,GBP,1,
04-10-17,05-10-17,126,BEAUFORT PARK,MACCLESFIELD,126,GBP,1,
06-10-17,09-10-17,59.9,AMAZON EU,AMAZON.CO.UK,59.9,GBP,1,
17-10-17,18-10-17,24.99,AMAZON UK MARKETPLACE,800-279-6620,24.99,GBP,1,
25-10-17,27-10-17,55.89,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,55.89,GBP,1,
17-10-17,18-10-17,78.12,TESCO STORE 2122,BRENT PARK,78.12,GBP,1,
18-10-17,19-10-17,64.68,JOHN PURCELL PAPER,LONDON,64.68,GBP,1,
24-10-17,25-10-17,138.92,TESCO STORE 2122,BRENT PARK,138.92,GBP,1,
24-10-17,25-10-17,3,L B BARNET PARKING,LONDON,3,GBP,1,
25-10-17,26-10-17,-3.51,TESCO STORE 2122,BRENT PARK,-3.51,GBP,1,
31-10-17,01-11-17,54.97,TESCO STORE 2122,BRENT PARK,54.97,GBP,1,
03-10-17,04-10-17,22.44,ROBIN NEWS,LONDON  N12,22.44,GBP,1,
10-10-17,11-10-17,27.2,ROBIN NEWS,LONDON  N12,27.2,GBP,1,
10-10-17,11-10-17,148.53,ARGOS LTD,NORTH FINCHLE,148.53,GBP,1,
12-10-17,13-10-17,300,JOHN LEWIS,STRATFORD,300,GBP,1,
13-10-17,16-10-17,6.45,POSTOFFICE SELFSERVICE,LONDON,6.45,GBP,1,
18-10-17,19-10-17,75.5,HM PASSPORT OFFICE,LIVERPOOL,75.5,GBP,1,
25-10-17,26-10-17,55,PP EPENNY,LONDON,55,GBP,1,
26-10-17,27-10-17,50.2,ROBIN NEWS,LONDON  N12,50.2,GBP,1,
31-10-17,01-11-17,24.48,ASDA SUPERSTORE,S'GATE CIRCUS,24.48,GBP,1,
25-10-17,27-10-17,246,HIREITAILL.COM LTD,CHESHAM,246,GBP,1,
02-10-17,04-10-17,147,TVLICENSING.CO.UK,3007906071,147,GBP,1,
26-10-17,27-10-17,90.3,TESCO STORES 6440,LONDON EN8,90.3,GBP,1,
26-10-17,27-10-17,-0.4,TESCO STORE 3539,WALTHAM CROSS,-0.4,GBP,1,
28-10-17,30-10-17,40,OYSTER BUS AUTOTOP,0343 2221234,40,GBP,1,
30-10-17,31-10-17,34.28,WAITROSE 215,FINCHLEY,34.28,GBP,1,
09-10-17,12-10-17,11,L B CAMDEN INT,LONDON,11,GBP,1,
09-10-17,12-10-17,11,L B CAMDEN INT,LONDON,11,GBP,1,
03-10-17,04-10-17,34.99,ROBERT DYAS HOLDNG LTD,1372361444,34.99,GBP,1,
04-10-17,05-10-17,81.5,BARNET LOCK CENTRE LTD,BARNET,81.5,GBP,1,
04-10-17,05-10-17,53.5,BARNET LOCK CENTRE LTD,BARNET,53.5,GBP,1,
06-10-17,09-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
20-10-17,23-10-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
25-10-17,26-10-17,8.7,WAITROSE 191,BARNET,8.7,GBP,1,
27-10-17,30-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
07-10-17,09-10-17,1.9,SAINSBURYS SACAT 4572,COLINDALE,1.9,GBP,1,
28-10-17,30-10-17,20,LUL TICKET MACHINE,EDGEWARE,20,GBP,1,
01-11-17,02-11-17,6.79,CO-OP GROUP FOOD,104201,6.79,GBP,1,
12-10-17,13-10-17,300,JOHN LEWIS,STRATFORD,300,GBP,1,
16-10-17,17-10-17,250,CRAZY DISCOUNTS,LONDON  N12,250,GBP,1,
16-10-17,17-10-17,21.6,ROBIN NEWS,LONDON  N12,21.6,GBP,1,
16-10-17,17-10-17,35,BRITISH HEART,FINCHLEY,35,GBP,1,
16-10-17,17-10-17,219.99,ARGOS LTD,NORTH FINCHLE,219.99,GBP,1,
16-10-17,17-10-17,5.99,ARGOS LTD,NORTH FINCHLE,5.99,GBP,1,
03-10-17,04-10-17,44.43,WWW.ARGOS.CO.UK,INTERNET,44.43,GBP,1,
05-10-17,06-10-17,65.79,TRAINLINE,LONDON,65.79,GBP,1,
12-10-17,13-10-17,45.96,ARGOS RETAIL GROUP,INTERNET,45.96,GBP,1,
25-10-17,26-10-17,318.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,318.99,GBP,1,
31-10-17,01-11-17,158.19,SQ  COMPARE THE MAN AN,LONDON,158.19,GBP,1,
01-11-17,02-11-17,192.94,WWW.ARGOS.CO.UK,INTERNET,192.94,GBP,1,
05-10-17,06-10-17,5.25,SAINSBURYS SACAT 0515,EDGWARE,5.25,GBP,1,
12-10-17,13-10-17,42.5,MARKS&SPENCER PLC,INTERNET,42.5,GBP,1,
17-10-17,18-10-17,7.79,MARKS&SPENCER PLC SF,WHETSTONES,7.79,GBP,1,
20-10-17,23-10-17,354,GT DISPLAY LIMITED,THE ROPERY WH,354,GBP,1,
09-10-17,10-10-17,203.88,AMAZON EU,AMAZON.CO.UK,203.88,GBP,1,
10-10-17,11-10-17,305.82,AMAZON EU,AMAZON.CO.UK,305.82,GBP,1,
24-10-17,25-10-17,3.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.99,GBP,1,
23-10-17,25-10-17,17,CREATESEND/COM,SYDNEY,17,GBP,1,
08-10-17,09-10-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
09-10-17,10-10-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
21-10-17,23-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
05-10-17,06-10-17,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1,
05-10-17,06-10-17,3.99,AMAZON UK MARKETPLACE,800-279-6620,3.99,GBP,1,
05-10-17,06-10-17,36.56,AMAZON UK MARKETPLACE,800-279-6620,36.56,GBP,1,
05-10-17,06-10-17,23.78,AMAZON UK MARKETPLACE,800-279-6620,23.78,GBP,1,
05-10-17,06-10-17,8.99,AMAZON UK MARKETPLACE,800-279-6620,8.99,GBP,1,
05-10-17,06-10-17,10,TFL OYST PHOTOCARD,0343 222 1234,10,GBP,1,
06-10-17,09-10-17,9.99,AMAZON UK MARKETPLACE,800-279-6620,9.99,GBP,1,
07-10-17,09-10-17,6.87,AMAZON EU,AMAZON.CO.UK,6.87,GBP,1,
15-10-17,16-10-17,181.65,TESCO STORES 6440,LONDON EN8,181.65,GBP,1,
18-10-17,18-10-17,6.99,PRIME FRESH MEMBERSHIP,AMZN.CO.UK/PM,6.99,GBP,1,
03-10-17,04-10-17,6.6,SAINSBURYS SACAT 4435,FINCHLEY,6.6,GBP,1,
07-10-17,09-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
12-10-17,13-10-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
13-10-17,16-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
21-10-17,23-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
22-10-17,23-10-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
05-10-17,06-10-17,14.6,TESCO STORE 2296,COLNEY HATCH,14.6,GBP,1,
06-10-17,09-10-17,10.3,SQUARE PIE,LONDON  E20,10.3,GBP,1,
06-10-17,09-10-17,65.05,J D SPORTS 924,STRATFORD CIT,65.05,GBP,1,
06-10-17,09-10-17,9.98,TOSSED WESTFIELD STRAT,LONDON,9.98,GBP,1,
09-10-17,10-10-17,11,WWW.ISLINGTON.GOV.,0207 5276271,11,GBP,1,
09-10-17,10-10-17,8.2,WWW.ISLINGTON.GOV.,0207 5276271,8.2,GBP,1,
09-10-17,10-10-17,5.6,WWW.ISLINGTON.GOV.,0207 5276271,5.6,GBP,1,
09-10-17,10-10-17,8.3,WWW.ISLINGTON.GOV.,0207 5276271,8.3,GBP,1,
09-10-17,10-10-17,6.97,MCDONALDS,LONDON  N1,6.97,GBP,1,
17-10-17,18-10-17,30,ARGOS LTD,EDMONTON 4169,30,GBP,1,
17-10-17,18-10-17,14.03,ARGOS LTD,EDMONTON 4169,14.03,GBP,1,
17-10-17,18-10-17,2.7,WESTFIELD E20,LONDON  E20,2.7,GBP,1,
21-10-17,23-10-17,30.6,TESCO STORE 2296,COLNEY HATCH,30.6,GBP,1,
20-10-17,23-10-17,7.3,CO-OP GROUP FOOD,104320,7.3,GBP,1,
21-10-17,23-10-17,11.7,TESCO STORE 2296,COLNEY HATCH,11.7,GBP,1,
26-10-17,27-10-17,23.32,KFC - SOUTHGATE,LONDON,23.32,GBP,1,
26-10-17,27-10-17,0.99,KFC - SOUTHGATE,LONDON,0.99,GBP,1,
26-10-17,27-10-17,5.68,OZ TONBUL SUPERMARKET,LONDON  N18,5.68,GBP,1,
26-10-17,27-10-17,14,TEAM SPORT,LONDON N18,14,GBP,1,
28-10-17,30-10-17,56.8,AMF BOWLING,LONDON  N12,56.8,GBP,1,
28-10-17,30-10-17,10,TESCO STORE 2296,COLNEY HATCH,10,GBP,1,
28-10-17,30-10-17,10,TESCO STORE 2296,COLNEY HATCH,10,GBP,1,
29-10-17,30-10-17,3.97,SAINSBURYS SACAT 4952,LONDON N11,3.97,GBP,1,
29-10-17,30-10-17,3.12,TESCO STORES 2296,COLNEY HATCH,3.12,GBP,1,
05-10-17,06-10-17,7.95,SAVERS HEALTH & BEAUTY,BARNET HERTS,7.95,GBP,1,
07-10-17,09-10-17,7.39,SAVERS HEALTH & BEAUTY,BARNET HERTS,7.39,GBP,1,
02-11-17,03-11-17,87.96,ROBERT DYAS HOLDNG LTD,1372361444,87.96,GBP,1,
04-10-17,05-10-17,18.03,AMAZON UK MARKETPLACE,800-279-6620,18.03,GBP,1,
07-10-17,09-10-17,13.98,AMAZON UK MARKETPLACE,800-279-6620,13.98,GBP,1,
10-10-17,11-10-17,26.73,AMAZON UK MARKETPLACE,800-279-6620,26.73,GBP,1,
10-10-17,11-10-17,14.98,AMAZON UK MARKETPLACE,800-279-6620,14.98,GBP,1,
12-10-17,13-10-17,14.98,AMAZON UK MARKETPLACE,800-279-6620,14.98,GBP,1,
24-10-17,25-10-17,26.73,AMAZON.CO.UK,AMAZON.CO.UK,26.73,GBP,1,
04-10-17,05-10-17,22.14,AMAZON UK MARKETPLACE,800-279-6620,22.14,GBP,1,
11-10-17,12-10-17,59.98,AMAZON UK MARKETPLACE,800-279-6620,59.98,GBP,1,
13-10-17,16-10-17,82.97,AMAZON UK MARKETPLACE,800-279-6620,82.97,GBP,1,
20-10-17,23-10-17,67.15,ALEXANDRA WEBSITE,BRISTOL,67.15,GBP,1,
11-10-17,12-10-17,226,HMCOURTS-SERVICE.G,8459400111,226,GBP,1,
27-10-17,30-10-17,17.99,123 REG R/T,8712309525,17.99,GBP,1,
30-10-17,31-10-17,68.83,JIMMY'S FIREWORKS LIMI,BARNSLEY,68.83,GBP,1,
19-10-17,20-10-17,457.65,D H C LTD,LUTON,457.65,GBP,1,
20-10-17,23-10-17,20,GIFFGAFF.COM,ONLINE STORE,20,GBP,1,
24-10-17,25-10-17,20,TEAM SPORT V/T,FARNHAM,20,GBP,1,
26-10-17,27-10-17,47,TEAM SPORT,LONDON N18,47,GBP,1,
11-10-17,13-10-17,168.98,PREMIER INN,BOURNEMOUTH,168.98,GBP,1,
19-10-17,23-10-17,24.9,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,24.9,GBP,1,
02-11-17,03-11-17,75,LBBARNET PAYENET,LONDON,75,GBP,1,
15-11-17,16-11-17,11.9,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,11.9,GBP,1,
15-11-17,17-11-17,22.69,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,22.69,GBP,1,
16-11-17,17-11-17,11.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,11.98,GBP,1,
19-11-17,20-11-17,36.47,VUE BSL LTD,NTH FINCHLEY,36.47,GBP,1,
23-11-17,24-11-17,13.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,13.99,GBP,1,
06-11-17,07-11-17,40,FACEBK RYR47DAM52,FB.ME/ADS,40,GBP,1,
17-11-17,20-11-17,100.81,CAMPAIGNMONITOR,SYDNEY,129,USD,1.28,
21-11-17,22-11-17,69.35,CAMPAIGNMONITOR,SYDNEY,89,USD,1.28,
27-11-17,28-11-17,55.2,WWW.ISTOCK.COM,866-478-6251,55.2,GBP,1,
30-11-17,01-12-17,110,FACEBK RNVRSDEP32,FB.ME/ADS,110,GBP,1,
08-11-17,09-11-17,56,THE HOME OFFICE,UK,56,GBP,1,
10-11-17,13-11-17,135.9,WWW.ARGOS.CO.UK,INTERNET,135.9,GBP,1,
14-11-17,16-11-17,339.97,WWW.ARGOS.CO.UK,INTERNET,339.97,GBP,1,
14-11-17,16-11-17,103.44,WWW.ARGOS.CO.UK,INTERNET,103.44,GBP,1,
09-11-17,10-11-17,5,GIFFGAFF.COM,ONLINE STORE,5,GBP,1,
28-11-17,29-11-17,5,WWW.GIFFGAFF.COM,ONLINE STORE,5,GBP,1,
03-11-17,06-11-17,20,W M MORRISON PLC,BOREHAMWOOD,20,GBP,1,
09-11-17,13-11-17,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1,
13-11-17,14-11-17,103.1,EASYJET,EASYJET,103.1,GBP,1,
15-11-17,16-11-17,423.49,POTTERS BAR DARTS,POTTERS BAR,423.49,GBP,1,
24-11-17,27-11-17,36,THE COMEDY STORE-L,MANCHESTER,36,GBP,1,
29-11-17,30-11-17,65.88,INSPIRED FRAMES,BARNET,65.88,GBP,1,
30-11-17,01-12-17,31.43,EDF ENERGY-IVR,PLYMOUTH,31.43,GBP,1,
08-11-17,09-11-17,72,J SIMPSON WASTE MANAGE,LONDON,72,GBP,1,
08-11-17,09-11-17,265,J SIMPSON WASTE MANAGE,LONDON,265,GBP,1,
03-11-17,06-11-17,9.4,MILK@MORE ONLINE,INTERNET,9.4,GBP,1,
03-11-17,06-11-17,240,NPOWER,SCARCROFT,240,GBP,1,
05-11-17,06-11-17,24.94,TESCO STORE 2131,BRENT CROSS,24.94,GBP,1,
03-11-17,06-11-17,26.93,WATERCOOLER,4.42088E+11,26.93,GBP,1,
08-11-17,09-11-17,10.3,SAINSBURYS 0637,HENDON,10.3,GBP,1,
10-11-17,13-11-17,158.9,WWW.BUGGYBABY.CO.UK,INTERNET,158.9,GBP,1,
10-11-17,13-11-17,269.98,CASTLE WATER,BLAIRGOWRIE,269.98,GBP,1,
10-11-17,13-11-17,7.05,MILK@MORE ONLINE,INTERNET,7.05,GBP,1,
13-11-17,14-11-17,266.5,CASTLE WATER,BLAIRGOWRIE,266.5,GBP,1,
17-11-17,20-11-17,41.57,MILK@MORE ONLINE,INTERNET,41.57,GBP,1,
17-11-17,20-11-17,142.81,HERTFORDSHRE COUNTY,HERTFORD,142.81,GBP,1,
20-11-17,21-11-17,81.61,BT BILL PAYMENT 2,DURHAM,81.61,GBP,1,
20-11-17,21-11-17,99.95,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,99.95,GBP,1,
21-11-17,22-11-17,13.61,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,13.61,GBP,1,
21-11-17,22-11-17,24.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,24.99,GBP,1,
22-11-17,23-11-17,11.8,SAINSBURYS 0637,HENDON,11.8,GBP,1,
22-11-17,23-11-17,15.35,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,15.35,GBP,1,
24-11-17,27-11-17,47.03,MILK@MORE ONLINE,INTERNET,47.03,GBP,1,
24-11-17,27-11-17,13,DISCLOSURE & BARRING,LIVERPOOL,13,GBP,1,
30-11-17,01-12-17,49.12,SAINSBURYS 0637,HENDON,49.12,GBP,1,
30-11-17,01-12-17,32.01,AMAZON UK MARKETPLACE,800-279-6620,32.01,GBP,1,
28-11-17,29-11-17,12,ASDA SUPERSTORE,WATFORD,12,GBP,1,
28-11-17,29-11-17,65.38,ASDA SUPERSTORE,WATFORD,65.38,GBP,1,
09-11-17,10-11-17,11.97,TESCO STORES 6412,WHETSTONE,11.97,GBP,1,
10-11-17,13-11-17,91.99,COOPERS OF BARNET,BARNET,91.99,GBP,1,
21-11-17,22-11-17,29.96,TESCO STORES 6412,WHETSTONE,29.96,GBP,1,
20-11-17,22-11-17,57.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,57.98,GBP,1,
05-11-17,06-11-17,62.32,TOPPS TILES NEW SO,7 STATION ROA,62.32,GBP,1,
05-11-17,06-11-17,115.14,HOMEBASE LTD 024,LONDON  N11,115.14,GBP,1,
07-11-17,08-11-17,149.11,TOPPS TILES NORTH,677 HIGH ROAD,149.11,GBP,1,
11-11-17,13-11-17,278.84,B & Q 1067,LONDON,278.84,GBP,1,
11-11-17,13-11-17,192,B & Q 1067,LONDON,192,GBP,1,
11-11-17,13-11-17,-68,B & Q 1067,LONDON,-68,GBP,1,
18-11-17,20-11-17,74.1,WICKES,LONDON,74.1,GBP,1,
25-11-17,27-11-17,93.28,BUILDER DEPOT - NEW SO,LONDON  N11,93.28,GBP,1,
25-11-17,27-11-17,8.44,BUILDER DEPOT - NEW SO,LONDON  N11,8.44,GBP,1,
25-11-17,27-11-17,22.75,HOMEBASE LTD 024,LONDON  N11,22.75,GBP,1,
20-11-17,21-11-17,12.05,SAINSBURYS 0124,NEW BARNET,12.05,GBP,1,
03-11-17,06-11-17,44.99,SPORTSDIRECT 701,8443325701,44.99,GBP,1,
09-11-17,10-11-17,26.8,BOYDENS KITCHEN,LONDON  N11,26.8,GBP,1,
09-11-17,10-11-17,14.54,TESCO STORE 2296,COLNEY HATCH,14.54,GBP,1,
20-11-17,21-11-17,9.35,CO-OP GROUP FOOD,104320,9.35,GBP,1,
13-11-17,14-11-17,159.56,EASYJET,EASYJET,159.56,GBP,1,
16-11-17,17-11-17,239.99,WWW.ARGOS.CO.UK,INTERNET,239.99,GBP,1,
16-11-17,17-11-17,264.99,AO RETAIL LIMITED,.,264.99,GBP,1,
16-11-17,20-11-17,229,PAYPAL  NKHAN105,35314369001,229,GBP,1,
17-11-17,20-11-17,49,APCOA LUTON AIRPORT PA,LONDON LU2,49,GBP,1,
20-11-17,21-11-17,91.8,ROBIN NEWS,LONDON  N12,91.8,GBP,1,
20-11-17,21-11-17,65.45,SQ  COMPARE THE MAN AN,LONDON,65.45,GBP,1,
21-11-17,22-11-17,78.93,WWW.ARGOS.CO.UK,INTERNET,78.93,GBP,1,
21-11-17,22-11-17,45,B & Q 1067,LONDON,45,GBP,1,
22-11-17,23-11-17,269,CARPETRIGHT PLC 270,BARNET,269,GBP,1,
23-11-17,24-11-17,18.99,HOMEBASE LTD  588,LONDON  N12,18.99,GBP,1,
23-11-17,24-11-17,79.99,PAYPAL  HOME DETAIL,35314369001,79.99,GBP,1,
23-11-17,24-11-17,19,HOMEBASE LTD  588,LONDON  N12,19,GBP,1,
23-11-17,24-11-17,159,PAYPAL  TAYYAB0118,35314369001,159,GBP,1,
29-11-17,01-12-17,-159,PAYPAL  TAYYAB0118,35314369001,-159,GBP,1,
03-11-17,06-11-17,179.94,WWW.EARLYYEARSRESOURCE,MNCHESTER M17,179.94,GBP,1,
05-11-17,06-11-17,2.98,ASDA SUPERSTORE,S'GATE CIRCUS,2.98,GBP,1,
10-11-17,13-11-17,226.58,WWW.TTS-GROUPS.CO.UK,INTERNET,226.58,GBP,1,
16-11-17,17-11-17,14.3,SAINSBURYS SACAT 0637,HENDON,14.3,GBP,1,
21-11-17,22-11-17,27.99,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,27.99,GBP,1,
29-11-17,30-11-17,37.17,WWW.NISBETS.COM,0845 1110281,37.17,GBP,1,
04-11-17,06-11-17,12.3,LUL TICKET MACHINE,COCKFOSTERS,12.3,GBP,1,
04-11-17,06-11-17,4.1,NCP LIMITED P&D,BARNET,4.1,GBP,1,
05-11-17,06-11-17,12.3,LUL TICKET MACHINE,COCKFOSTERS,12.3,GBP,1,
06-11-17,07-11-17,17.5,LUL TICKET MACHINE,COCKFOSTERS,17.5,GBP,1,
06-11-17,07-11-17,16.5,NCP LIMITED P&D,BARNET,16.5,GBP,1,
07-11-17,08-11-17,17.5,LUL TICKET MACHINE,COCKFOSTERS,17.5,GBP,1,
08-11-17,09-11-17,17.5,LUL TICKET MACHINE,COCKFOSTERS,17.5,GBP,1,
12-11-17,13-11-17,27.95,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,27.95,GBP,1,
13-11-17,15-11-17,23.97,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,23.97,GBP,1,
14-11-17,15-11-17,19.96,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,19.96,GBP,1,
06-11-17,07-11-17,117.24,TESCO STORES 6440,LONDON EN8,117.24,GBP,1,
07-11-17,08-11-17,84.47,MAKRO SELF SERVICE,MANCHESTER,84.47,GBP,1,
07-11-17,08-11-17,78.52,WWW.CICSLIMITED.CO.UK,INTERNET,78.52,GBP,1,
07-11-17,08-11-17,45.6,ASDA SUPERSTORE,S'GATE CIRCUS,45.6,GBP,1,
07-11-17,08-11-17,3.83,CLEANING SUPPLIES 4 U,GREENOCK,3.83,GBP,1,
09-11-17,10-11-17,137.72,TESCO STORES 6440,LONDON EN8,137.72,GBP,1,
13-11-17,14-11-17,176.73,TESCO STORES 6440,LONDON EN8,176.73,GBP,1,
14-11-17,15-11-17,183.88,DOMESTIC & GENERAL,08444 810500,183.88,GBP,1,
15-11-17,16-11-17,15.5,SAINSBURYS 0124,NEW BARNET,15.5,GBP,1,
16-11-17,17-11-17,118.79,TESCO STORES 6440,LONDON EN8,118.79,GBP,1,
20-11-17,21-11-17,153.06,TESCO STORES 6440,LONDON EN8,153.06,GBP,1,
23-11-17,24-11-17,170.88,TESCO STORES 6440,LONDON EN8,170.88,GBP,1,
23-11-17,27-11-17,74.3,SKY SUBSCRIPTION,8442411653,74.3,GBP,1,
24-11-17,27-11-17,143.37,ASDA GEORGE COM LEEDS,LEEDS,143.37,GBP,1,
25-11-17,27-11-17,87.23,MAKRO SELF SERVICE ENF,MIDDLESEX,87.23,GBP,1,
27-11-17,28-11-17,175.3,TESCO STORES 6440,LONDON EN8,175.3,GBP,1,
30-11-17,01-12-17,158.7,TESCO STORES 6440,LONDON EN8,158.7,GBP,1,
07-11-17,08-11-17,37.18,GLS EDUCATIONAL,0161 3672051,37.18,GBP,1,
07-11-17,09-11-17,147,TVLICENSING.CO.UK,3007906071,147,GBP,1,
09-11-17,10-11-17,57.45,TESCO STORES 6440,LONDON EN8,57.45,GBP,1,
14-11-17,15-11-17,24.89,TESCO STORES 6440,LONDON EN8,24.89,GBP,1,
18-11-17,20-11-17,12.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.98,GBP,1,
19-11-17,20-11-17,35.39,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,35.39,GBP,1,
20-11-17,21-11-17,79.75,IKEA ONLINE,SHOP ONLINE,79.75,GBP,1,
22-11-17,23-11-17,35.14,TESCO STORES 6440,LONDON EN8,35.14,GBP,1,
28-11-17,29-11-17,37.98,WWW.DOMINOS.CO.UK,01908 580000,37.98,GBP,1,
30-11-17,01-12-17,36.5,TESCO STORES 6440,LONDON EN8,36.5,GBP,1,
10-11-17,13-11-17,300,HMCOURTS-SERVICE.G,8459400111,300,GBP,1,
22-11-17,23-11-17,75,HMCOURTS-SERVICE.G,8459400111,75,GBP,1,
